width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
1296,648,0.8401,2.0,105.763,36.459,185.113,30.444,0.7249,0.0581,38.25,재촬영 권장
2324,2691,6.2515,0.8636,109.174,29.776,109.988,52.953,0.5207,0.0477,61.43,보정 권장
3138,2192,6.8775,1.4316,104.601,63.476,338.441,53.428,0.4743,0.1045,80.27,제작 적합
933,878,0.8197,1.0628,169.307,51.975,754.584,4.717,0.1707,0.1904,53.03,보정 권장
2145,2228,4.7795,0.9629,159.425,53.827,636.949,34.178,0.4105,0.188,86.73,제작 적합
1436,1288,1.8494,1.1142,128.114,72.038,221.375,16.154,0.7726,0.0424,56.98,보정 권장
1661,1635,2.7155,1.0156,110.175,26.013,549.84,13.296,0.4737,0.1925,73.46,제작 적합
1764,1716,3.0263,1.028,166.048,35.064,546.056,28.411,0.3484,0.1724,75.64,보정 권장
2102,2328,4.8943,0.903,124.21,47.843,231.095,47.196,0.1335,0.0906,66.14,보정 권장
1232,1748,2.1546,0.705,92.269,34.842,133.98,38.395,0.6985,0.0188,47.53,재촬영 권장
2199,3235,7.1156,0.6798,56.35,59.096,141.14,19.988,0.4374,0.0394,54.84,보정 권장
1764,1498,2.6422,1.1774,107.347,41.627,531.407,39.87,0.1338,0.1806,72.71,보정 권장
1809,1939,3.5075,0.9332,155.186,27.134,240.695,2.0,0.2836,0.1632,54.03,보정 권장
902,1047,0.9448,0.8615,216.062,46.184,97.504,19.459,0.22,0.0683,23.09,재촬영 권장
3468,3460,12.0,1.0021,127.464,48.066,54.876,18.466,0.4263,0.0545,59.06,제작 적합
1930,1582,3.0526,1.2199,94.386,61.824,528.535,31.096,0.4873,0.1626,85.15,제작 적합
1994,1906,3.7994,1.0461,77.601,52.077,152.835,27.16,0.3594,0.0413,56.97,보정 권장
632,744,0.4704,0.8487,147.078,53.301,336.571,28.019,0.5899,0.124,50.48,보정 권장
1138,838,0.9538,1.3588,54.415,50.765,762.954,27.554,0.4642,0.1887,59.21,보정 권장
3007,2026,6.0936,1.4841,147.014,41.612,76.971,30.314,0.6412,0.015,57.16,보정 권장
1712,1513,2.5892,1.1316,157.708,32.108,240.048,37.562,0.3857,0.0545,59.81,보정 권장
675,529,0.3573,1.2756,142.451,50.199,214.398,32.091,0.98,0.0931,34.76,재촬영 권장
2635,1932,5.0917,1.3641,116.214,39.004,351.859,26.019,0.3484,0.1068,69.89,보정 권장
1275,961,1.226,1.3265,147.598,75.417,762.578,35.624,0.2874,0.2127,73.51,제작 적합
2882,2472,7.123,1.1659,131.838,69.159,75.562,41.566,0.2653,0.0386,66.42,보정 권장
1465,1261,1.848,1.1614,93.875,56.391,417.498,22.216,0.412,0.1019,63.72,보정 권장
1655,1453,2.4046,1.1387,199.016,51.812,632.596,29.168,0.1405,0.1647,66.57,보정 권장
2096,2757,5.7789,0.7601,110.933,43.417,211.394,46.267,0.503,0.0604,70.59,제작 적합
1031,865,0.8917,1.1915,156.03,22.3,220.911,14.561,0.107,0.0471,29.38,재촬영 권장
764,1072,0.8184,0.7125,28.255,41.109,364.332,55.266,0.4791,0.101,45.37,보정 권장
1172,1430,1.6758,0.8198,176.059,46.825,340.971,11.252,0.2068,0.0836,46.98,재촬영 권장
2415,1743,4.2106,1.3853,183.751,49.13,422.242,25.165,0.3814,0.1371,69.85,보정 권장
863,700,0.6037,1.2337,126.193,53.452,414.31,16.697,0.5588,0.1368,56.22,보정 권장
804,554,0.4457,1.4504,147.351,61.584,103.305,60.631,0.8647,0.02,37.4,재촬영 권장
1980,2120,4.1975,0.9343,147.341,32.541,609.538,22.953,0.256,0.1665,77.5,제작 적합
934,1245,1.1624,0.7497,99.289,32.705,714.488,22.988,0.4229,0.2357,62.31,제작 적합
1150,1222,1.4051,0.9417,146.885,71.115,295.579,24.81,0.3197,0.0743,58.23,보정 권장
621,605,0.3761,1.0258,92.655,58.878,65.152,31.338,0.2934,0.0448,31.67,재촬영 권장
1052,1032,1.0855,1.0199,100.65,37.966,225.471,25.402,0.3213,0.0785,42.1,보정 권장
1624,1223,1.9864,1.3277,170.078,43.07,297.801,28.14,0.5983,0.1163,56.08,보정 권장
2055,2249,4.6204,0.9136,163.986,43.151,89.239,2.0,0.3621,0.0482,50.58,재촬영 권장
1044,956,0.999,1.092,96.745,45.568,180.79,30.8,0.8549,0.0566,37.14,재촬영 권장
2635,3374,8.8887,0.781,95.657,53.508,70.318,30.249,0.5249,0.0389,59.57,보정 권장
1099,982,1.0801,1.1192,99.176,90.0,431.827,44.54,0.2682,0.1296,62.86,보정 권장
1040,1040,1.0815,1.0008,154.306,48.416,290.273,48.327,0.384,0.0907,54.45,보정 권장
2572,3102,7.9786,0.8291,85.001,56.927,56.841,27.372,0.3057,0.0078,53.24,재촬영 권장
1510,1602,2.4193,0.9427,139.269,14.643,343.017,41.427,0.594,0.1306,64.97,보정 권장
1078,1129,1.2169,0.955,154.874,36.272,237.603,14.578,0.155,0.1007,37.94,재촬영 권장
1275,1364,1.7394,0.9347,121.47,67.119,397.913,40.743,0.2086,0.0986,68.01,보정 권장
3244,2083,6.7593,1.5571,165.403,52.242,175.753,21.985,0.3435,0.0579,59.51,보정 권장
2702,2770,7.4837,0.9757,112.828,3.0,121.526,13.414,0.5729,0.0459,52.2,보정 권장
950,1010,0.9589,0.9408,116.446,57.132,124.923,27.402,0.672,0.0281,43.63,재촬영 권장
1067,1803,1.9251,0.5919,85.91,79.527,154.024,49.607,0.6985,0.0212,55.23,보정 권장
1317,1647,2.169,0.7997,165.687,9.074,254.272,32.534,0.5454,0.0702,52.97,보정 권장
878,938,0.8233,0.9363,94.339,72.349,285.609,50.951,0.4351,0.0843,56.34,보정 권장
1266,1503,1.9022,0.8424,138.991,3.0,210.569,19.518,0.593,0.0438,48.77,보정 권장
1685,1193,2.0096,1.4126,122.147,61.884,170.797,44.67,0.244,0.0662,59.51,보정 권장
2314,2412,5.5808,0.9596,82.889,44.844,182.217,20.87,0.118,0.0888,50.46,보정 권장
2860,2073,5.9288,1.38,100.636,3.0,2000.0,33.155,0.5286,0.5,79.86,제작 적합
1229,1210,1.4871,1.0155,180.315,53.03,124.937,33.034,0.269,0.0487,41.22,재촬영 권장
1290,1278,1.6497,1.0094,133.066,65.715,151.303,39.261,0.4382,0.021,60.39,보정 권장
1886,1928,3.6365,0.978,84.634,51.55,2000.0,33.51,0.4715,0.5,84.84,제작 적합
1087,1086,1.1811,1.0009,137.213,55.527,365.174,19.651,0.4947,0.1142,60.92,보정 권장
2285,1487,3.3971,1.5368,119.155,37.59,72.203,42.324,0.6188,0.0465,60.11,보정 권장
1017,1817,1.8479,0.56,250.0,11.495,533.724,54.243,0.5998,0.1922,56.56,보정 권장
712,1174,0.8358,0.6063,136.405,57.454,110.214,21.827,0.4851,0.0311,45.58,보정 권장
859,984,0.8453,0.873,109.775,76.496,566.579,4.307,0.3704,0.1041,63.87,보정 권장
2717,2707,7.3559,1.0036,181.801,65.332,206.767,36.99,0.4694,0.0506,67.76,보정 권장
1437,1209,1.7374,1.1883,51.359,9.218,168.283,25.363,0.3427,0.0718,33.2,재촬영 권장
3139,2789,8.7536,1.1255,128.773,17.732,1063.914,28.165,0.4146,0.2865,82.11,제작 적합
1070,1178,1.2597,0.9084,204.777,29.773,416.223,37.786,0.9213,0.0997,40.74,보정 권장
1831,1419,2.5993,1.2902,120.352,16.326,600.133,23.611,0.4828,0.1416,77.64,제작 적합
3940,3046,12.0,1.2938,55.668,45.795,369.773,26.236,0.531,0.1054,65.28,제작 적합
899,859,0.7722,1.0471,109.163,52.081,167.58,28.598,0.323,0.037,41.79,재촬영 권장
679,534,0.3624,1.2721,183.181,19.255,433.408,50.577,0.6336,0.1388,43.03,보정 권장
2611,2439,6.3667,1.0705,140.043,58.988,742.301,30.421,0.5868,0.1973,90.45,제작 적합
909,1046,0.9503,0.869,91.446,55.82,282.231,12.701,0.5881,0.078,45.92,보정 권장
1529,1284,1.9631,1.1906,97.59,35.133,1265.142,13.258,0.4887,0.3211,69.49,제작 적합
1102,1072,1.1804,1.028,102.612,41.895,537.484,31.949,0.6362,0.1596,62.57,보정 권장
1596,1595,2.5459,1.0003,139.448,9.904,302.55,14.188,0.6789,0.0965,56.12,보정 권장
1108,767,0.8502,1.4452,178.528,39.019,313.5,8.128,0.501,0.1024,41.99,재촬영 권장
960,1772,1.701,0.5419,167.097,45.133,282.866,38.898,0.4294,0.0943,56.66,보정 권장
1450,2067,2.9981,0.7016,143.24,48.037,81.073,39.583,0.611,0.0388,62.25,보정 권장
774,1042,0.8071,0.7432,71.734,51.82,230.533,24.846,0.2873,0.057,37.35,재촬영 권장
986,1080,1.0651,0.9132,71.883,49.396,305.066,34.111,0.3208,0.0817,45.78,보정 권장
1172,1249,1.463,0.9383,146.33,40.242,171.912,32.634,0.4404,0.0551,50.01,보정 권장
616,898,0.5528,0.686,71.181,50.152,338.787,38.434,0.1366,0.146,39.33,재촬영 권장
1034,1323,1.3673,0.7817,115.977,63.037,254.84,38.466,0.599,0.0567,59.51,보정 권장
1340,1661,2.2257,0.8064,137.166,43.281,501.59,2.0,0.2767,0.137,66.85,보정 권장
1606,869,1.3959,1.8485,79.496,50.717,454.075,26.633,0.3651,0.1355,57.46,보정 권장
1568,999,1.5666,1.569,84.03,41.649,290.586,37.251,0.4116,0.0866,52.71,보정 권장
1331,1476,1.9645,0.9022,121.235,33.358,73.037,24.254,0.4571,0.0597,47.81,보정 권장
1006,1102,1.1085,0.9131,145.146,54.412,1252.769,30.507,0.3881,0.327,70.4,제작 적합
1672,2228,3.7251,0.7503,167.461,35.006,220.029,40.51,0.4379,0.0703,63.55,보정 권장
2126,3426,7.2829,0.6206,149.282,51.951,232.447,31.133,0.4393,0.0944,69.29,제작 적합
1131,1164,1.3168,0.9712,127.946,45.509,183.679,51.111,0.3695,0.1021,53.87,보정 권장
1553,1993,3.0951,0.7792,95.152,39.529,161.078,45.778,0.3108,0.0884,59.99,보정 권장
1256,1283,1.612,0.979,82.164,39.093,1003.364,28.34,0.6447,0.2681,64.68,제작 적합
1365,2036,2.779,0.6703,104.565,35.854,870.355,27.227,0.0712,0.2366,71.39,보정 권장
2601,3147,8.1854,0.8266,141.397,15.376,372.939,2.0,0.413,0.1142,64.45,보정 권장
1811,1745,3.1612,1.0379,138.465,51.892,226.946,25.429,0.3656,0.0797,67.79,보정 권장
667,608,0.4054,1.0959,41.004,49.168,436.447,11.054,0.5254,0.1122,39.87,재촬영 권장
1828,1647,3.0094,1.11,93.573,60.294,267.168,33.097,0.1882,0.1055,64.6,보정 권장
2088,2905,6.0662,0.7188,173.18,35.434,210.663,32.14,0.36,0.0768,58.55,보정 권장
1424,1150,1.6384,1.2382,128.169,79.117,338.917,39.742,0.4316,0.1038,71.02,보정 권장
2003,2446,4.8999,0.8187,68.32,38.165,168.076,49.553,0.6426,0.0366,56.67,보정 권장
1122,958,1.0747,1.1714,219.233,29.248,313.719,29.632,0.5098,0.0997,39.39,보정 권장
724,726,0.5253,0.9973,123.842,27.114,300.444,61.926,0.237,0.0572,44.21,재촬영 권장
1269,1790,2.271,0.7089,140.373,13.789,430.137,33.254,0.3623,0.1159,65.03,보정 권장
617,667,0.4116,0.924,140.981,72.587,143.199,11.657,0.6095,0.0445,41.11,재촬영 권장
1329,1213,1.6118,1.0956,110.296,69.679,473.704,22.131,0.2339,0.1442,66.02,제작 적합
2724,2337,6.3681,1.1656,95.897,55.813,110.585,24.782,0.4358,0.0852,60.08,보정 권장
588,609,0.3586,0.9654,209.867,28.87,149.329,38.29,0.4484,0.0688,26.73,재촬영 권장
963,657,0.6323,1.4666,165.128,77.603,155.311,16.739,0.3806,0.0878,40.61,재촬영 권장
1008,784,0.79,1.2864,157.877,38.669,95.26,25.828,0.9352,0.0567,27.09,재촬영 권장
1331,1419,1.8892,0.9379,148.052,40.158,623.63,27.745,0.3757,0.1984,72.83,제작 적합
1318,1092,1.4391,1.2063,84.867,70.871,104.513,23.726,0.531,0.0833,47.46,보정 권장
3380,2084,7.0454,1.6217,176.101,56.86,133.278,41.36,0.3121,0.0387,60.11,보정 권장
2776,1701,4.7212,1.6325,91.275,84.62,773.811,38.978,0.545,0.1975,91.16,제작 적합
1516,2060,3.1233,0.7357,136.331,49.477,149.596,46.332,0.6067,0.0708,68.53,보정 권장
1345,1695,2.2801,0.7932,59.424,37.853,211.058,25.366,0.3442,0.0727,46.07,재촬영 권장
2032,1402,2.8492,1.4495,43.366,33.988,100.548,46.835,0.4402,0.0495,48.66,보정 권장
841,1095,0.9207,0.7675,137.732,11.754,529.068,10.904,0.2888,0.1473,51.41,보정 권장
1763,2454,4.326,0.7185,92.636,39.985,535.673,10.563,0.244,0.142,69.7,보정 권장
807,911,0.7351,0.8855,45.433,65.603,486.148,13.007,0.6366,0.174,47.89,재촬영 권장
2171,1954,4.2418,1.1108,146.624,55.779,405.547,30.129,0.3503,0.0994,77.11,제작 적합
2381,2443,5.8164,0.9747,209.803,45.366,267.118,46.833,0.02,0.1005,52.32,보정 권장
1434,1687,2.418,0.8499,180.582,27.091,155.948,21.57,0.7678,0.0695,41.78,재촬영 권장
1201,1421,1.7067,0.8449,114.707,49.084,120.06,23.326,0.3056,0.0184,46.67,보정 권장
1549,1851,2.8675,0.8369,125.354,63.231,798.213,26.976,0.4057,0.2029,90.21,제작 적합
350,436,0.1523,0.8026,160.508,52.753,497.594,38.02,0.7454,0.1311,53.16,보정 권장
2155,1218,2.6253,1.769,169.885,48.001,133.953,23.313,0.4245,0.0648,54.38,재촬영 권장
1395,1295,1.806,1.0772,111.259,30.655,259.125,22.532,0.4206,0.0774,52.26,보정 권장
1544,1237,1.9109,1.2482,126.367,60.609,190.825,11.164,0.2289,0.066,52.4,보정 권장
1828,2066,3.7774,0.8849,137.025,3.0,90.565,21.996,0.1557,0.0135,47.66,재촬영 권장
1336,1400,1.8698,0.9546,147.155,51.891,293.344,46.484,0.4201,0.1399,64.8,보정 권장
774,926,0.7167,0.8366,119.677,90.0,172.004,31.273,0.5153,0.0644,52.01,보정 권장
953,1849,1.761,0.5153,120.197,17.849,106.078,19.642,0.505,0.0565,44.15,보정 권장
1227,1732,2.1254,0.7086,180.193,40.655,66.039,47.306,0.3634,0.0257,46.03,보정 권장
1188,1868,2.218,0.6359,173.381,44.858,61.193,21.807,0.4536,0.0222,45.94,보정 권장
1148,2015,2.3138,0.5698,144.096,36.674,178.963,49.879,0.1193,0.103,52.73,보정 권장
1944,2621,5.0966,0.7417,193.764,63.655,231.568,49.65,0.5328,0.0396,68.31,보정 권장
1024,735,0.7526,1.3927,109.542,53.504,113.714,30.784,0.4791,0.054,43.49,재촬영 권장
1522,1539,2.3426,0.989,189.919,47.741,449.046,9.02,0.8053,0.108,55.79,보정 권장
2969,2151,6.3858,1.3808,146.701,59.351,235.679,62.053,0.4513,0.0708,74.94,제작 적합
682,615,0.4198,1.1082,250.0,45.302,420.169,35.422,0.2803,0.1123,38.68,재촬영 권장
1691,1390,2.351,1.2161,77.301,90.0,212.054,25.466,0.4409,0.0533,59.82,보정 권장
971,1216,1.1809,0.7983,97.426,47.724,123.107,43.386,0.391,0.0515,45.14,보정 권장
1278,1121,1.4326,1.14,141.752,48.515,277.041,39.832,0.5282,0.0379,60.14,보정 권장
1031,859,0.8859,1.1998,140.889,14.212,80.243,48.353,0.4548,0.0338,39.07,재촬영 권장
1219,1408,1.717,0.8657,203.006,35.218,406.245,20.727,0.2232,0.1198,45.85,보정 권장
3473,3020,10.4885,1.1501,98.265,65.653,107.558,34.459,0.1556,0.0197,58.05,보정 권장
859,746,0.6409,1.1521,161.197,20.962,571.275,13.398,0.4973,0.1931,52.83,보정 권장
780,895,0.698,0.8716,171.499,6.164,184.353,39.329,0.699,0.0542,32.61,재촬영 권장
684,906,0.6197,0.7553,153.186,45.582,650.5,29.679,0.4643,0.1779,64.07,보정 권장
2654,3568,9.4671,0.7438,86.56,69.673,91.022,33.934,0.5964,0.0309,62.06,보정 권장
1161,1136,1.3192,1.0219,181.31,45.763,135.839,27.951,0.6323,0.0523,39.58,재촬영 권장
1456,1342,1.9544,1.0852,174.173,38.95,352.236,26.486,0.498,0.1342,58.84,보정 권장
1068,1303,1.3919,0.8203,148.983,11.547,716.88,17.845,0.3034,0.2487,59.36,보정 권장
928,922,0.8548,1.0067,133.174,53.141,1120.364,41.066,0.4852,0.315,74.36,제작 적합
1366,1185,1.6185,1.1533,134.044,56.903,259.483,50.856,0.6673,0.1066,62.04,보정 권장
3742,3206,12.0,1.1671,121.851,12.929,1306.925,22.207,0.5454,0.3811,80.62,제작 적합
3212,2179,7.0007,1.474,150.631,65.422,192.628,37.75,0.5847,0.0731,71.12,보정 권장
1130,821,0.9282,1.3761,126.245,58.783,672.063,36.051,0.3667,0.2194,72.36,제작 적합
1670,2145,3.5822,0.7785,91.059,65.382,107.072,30.113,0.4136,0.0626,62.01,보정 권장
1201,788,0.9463,1.5233,83.056,55.503,364.907,8.628,0.4286,0.1141,48.13,재촬영 권장
595,679,0.4043,0.8757,94.919,56.766,30.385,11.778,0.4408,0.0346,30.34,재촬영 권장
2550,1964,5.0063,1.2985,133.885,54.373,91.106,19.066,0.6602,0.0063,60.24,보정 권장
2404,2363,5.6816,1.0171,123.922,60.633,380.494,2.0,0.0275,0.121,66.22,제작 적합
2151,2384,5.1274,0.9021,133.614,12.262,76.728,49.712,0.4555,0.0083,59.69,보정 권장
913,1435,1.3103,0.6364,145.033,17.981,367.13,35.148,0.4357,0.0793,54.32,보정 권장
1284,1340,1.7212,0.958,99.907,31.752,565.253,29.581,0.2031,0.1652,61.74,보정 권장
1631,2408,3.9272,0.6772,183.626,42.663,159.218,2.0,0.5709,0.0375,52.36,보정 권장
1903,1495,2.8448,1.2736,114.292,51.986,104.523,4.466,0.3196,0.046,54.07,보정 권장
1432,980,1.4034,1.4611,107.663,50.844,163.154,29.967,0.3857,0.0636,48.66,재촬영 권장
618,754,0.4658,0.8194,144.295,65.108,104.818,57.587,0.7828,0.0499,40.98,재촬영 권장
1546,1433,2.2158,1.0784,51.54,65.673,228.233,20.219,0.6318,0.059,51.18,보정 권장
2099,2516,5.2817,0.8341,93.379,29.297,274.059,42.093,0.5534,0.1065,65.62,보정 권장
763,892,0.6807,0.8546,164.243,49.294,189.815,23.281,0.5185,0.0657,41.83,재촬영 권장
2077,1711,3.5538,1.2136,55.503,29.739,1128.206,30.773,0.4204,0.3109,72.93,제작 적합
1634,1650,2.6954,0.9904,169.703,41.612,130.843,47.006,0.8099,0.0288,52.43,보정 권장
2464,1595,3.9286,1.5448,185.445,50.792,874.586,25.157,0.5944,0.2351,79.59,제작 적합
1971,2224,4.3838,0.8864,110.222,3.0,97.939,20.339,0.3151,0.0664,49.37,보정 권장
1172,913,1.0705,1.2838,136.673,88.402,266.923,49.853,0.198,0.1061,56.82,보정 권장
692,675,0.4667,1.0247,169.763,55.195,725.061,30.638,0.552,0.1853,62.01,보정 권장
1229,1007,1.2374,1.2201,106.328,34.277,692.067,45.277,0.4399,0.1821,69.72,보정 권장
1995,2231,4.452,0.8942,159.711,79.693,171.268,20.407,0.1928,0.043,60.53,보정 권장
1101,1115,1.2279,0.9877,98.154,38.746,412.0,49.693,0.5271,0.1099,60.56,보정 권장
1020,1050,1.0709,0.9715,105.896,47.385,365.228,33.831,0.4016,0.0833,55.96,보정 권장
561,692,0.3883,0.8114,93.027,36.232,153.779,36.087,0.5455,0.0557,35.82,재촬영 권장
3381,2865,9.6845,1.18,138.706,74.736,435.204,31.843,0.5295,0.1415,86.61,제작 적합
2224,1891,4.2051,1.1765,171.319,43.11,1336.359,22.923,0.3405,0.3384,78.06,제작 적합
2154,1857,3.999,1.16,117.635,47.691,382.218,29.976,0.5639,0.1137,76.72,제작 적합
2649,1804,4.7784,1.4685,74.15,66.668,416.207,23.804,0.3604,0.1196,72.6,제작 적합
2197,1529,3.3608,1.4367,81.692,55.533,457.785,43.434,0.3721,0.1555,77.83,제작 적합
1209,1328,1.6052,0.9105,140.784,44.022,67.127,27.157,0.3542,0.0245,44.57,보정 권장
1376,1254,1.7259,1.0978,198.765,64.987,378.291,9.049,0.6536,0.1031,52.79,보정 권장
1079,1261,1.3612,0.8556,140.749,90.0,100.121,6.488,0.3995,0.0281,47.17,보정 권장
3474,3454,12.0,1.0059,109.524,50.713,147.019,5.826,0.697,0.034,56.17,보정 권장
1685,1958,3.2985,0.8608,155.647,47.102,1749.716,38.652,0.771,0.468,82.35,제작 적합
1405,937,1.3175,1.4993,115.42,48.071,199.044,13.879,0.317,0.0671,45.2,재촬영 권장
1825,1666,3.0407,1.0952,109.869,68.588,128.42,34.201,0.02,0.0532,58.44,보정 권장
873,922,0.8052,0.947,86.662,34.214,705.414,31.912,0.638,0.2218,57.72,보정 권장
3231,2397,7.7462,1.3477,181.338,39.99,106.543,29.094,0.3884,0.0733,53.0,보정 권장
801,1378,1.1032,0.5812,23.432,17.326,167.132,36.138,0.2941,0.0289,26.54,재촬영 권장
1378,2279,3.1397,0.6044,156.914,23.69,769.398,32.216,0.344,0.2253,77.89,제작 적합
2524,2068,5.2202,1.2201,106.45,35.68,259.81,2.0,0.3753,0.0895,59.53,보정 권장
1694,1669,2.8276,1.0152,108.586,43.993,61.315,25.469,0.6835,0.0261,52.54,보정 권장
1523,1430,2.1775,1.0646,192.693,76.843,407.912,35.951,0.4788,0.1285,69.69,제작 적합
1204,1677,2.0195,0.7178,96.435,54.648,174.975,52.964,0.681,0.0292,55.66,보정 권장
1375,1383,1.9009,0.9942,97.797,28.583,999.572,53.61,0.539,0.2991,73.58,제작 적합
1401,849,1.1902,1.6502,119.784,31.896,144.878,10.916,0.3943,0.0665,39.32,재촬영 권장
1281,1042,1.3346,1.2288,141.554,69.745,643.913,25.104,0.3797,0.1637,75.4,제작 적합
2811,2694,7.5744,1.0433,107.326,65.279,1235.943,8.074,0.5511,0.3173,85.88,제작 적합
1275,1423,1.8139,0.896,62.046,45.507,116.235,51.278,0.5977,0.015,44.84,재촬영 권장
945,1043,0.986,0.9061,90.372,37.035,210.097,44.18,0.6294,0.0662,43.7,재촬영 권장
859,1463,1.2567,0.5873,176.253,65.249,354.683,34.908,0.4029,0.099,58.01,보정 권장
2396,2247,5.3843,1.0665,127.991,27.12,115.567,32.325,0.4815,0.0224,61.53,제작 적합
2130,1724,3.6737,1.2354,143.043,52.057,318.852,49.329,0.5551,0.1152,77.88,제작 적합
1494,2216,3.3116,0.6744,114.543,85.908,204.186,46.959,0.3809,0.0966,74.41,제작 적합
1160,1368,1.5863,0.8476,98.62,48.696,200.517,46.213,0.2457,0.0696,50.13,재촬영 권장
1584,2115,3.3507,0.7487,192.103,31.039,261.257,36.394,0.3049,0.0792,56.51,보정 권장
938,1194,1.1207,0.7856,117.472,52.387,266.56,25.111,0.4066,0.0953,52.77,보정 권장
1267,1250,1.5833,1.0135,107.265,36.54,289.731,40.74,0.5692,0.092,56.69,제작 적합
1686,2839,4.7873,0.5939,168.846,19.906,145.841,41.425,0.6766,0.0348,53.39,보정 권장
2263,1941,4.3929,1.166,96.106,57.619,151.685,27.331,0.2059,0.0449,57.68,제작 적합
999,827,0.8265,1.2074,101.211,65.121,224.692,25.083,0.3425,0.0702,46.71,보정 권장
933,993,0.9261,0.9392,125.41,39.404,240.13,45.866,0.3856,0.085,51.62,보정 권장
1089,2025,2.2056,0.5378,125.011,38.21,168.426,53.298,0.593,0.0623,59.98,보정 권장
2715,3483,9.4562,0.7795,135.384,27.692,334.624,19.508,0.3549,0.1079,66.44,제작 적합
697,512,0.3567,1.361,208.667,42.301,48.822,26.313,0.3726,0.0017,20.67,재촬영 권장
1133,2267,2.5693,0.5,138.45,34.877,129.547,34.913,0.1958,0.0657,52.74,보정 권장
729,795,0.5797,0.9168,29.878,26.801,194.324,36.812,0.537,0.0686,28.91,재촬영 권장
917,1232,1.13,0.7445,138.052,79.059,115.695,22.687,0.4209,0.1,49.96,보정 권장
1327,1085,1.4407,1.2228,126.515,53.397,1083.27,56.369,0.3323,0.2831,76.97,제작 적합
1076,1273,1.3698,0.8447,126.738,55.303,254.28,35.909,0.4033,0.09,58.95,보정 권장
1170,1057,1.2371,1.1063,134.838,60.901,293.112,37.439,0.6529,0.1499,59.76,보정 권장
1523,1322,2.013,1.1518,123.853,58.879,161.831,54.624,0.2691,0.0643,59.32,보정 권장
1398,884,1.2354,1.5826,122.896,37.564,246.475,23.713,0.2985,0.0803,47.26,재촬영 권장
714,751,0.5363,0.9505,149.522,49.906,83.741,28.762,0.6754,0.0212,35.11,재촬영 권장
2105,1917,4.0351,1.0986,103.317,40.157,214.568,12.453,0.4636,0.1042,60.86,보정 권장
1648,2389,3.9382,0.6899,87.093,52.892,107.571,27.587,0.5706,0.0237,58.21,보정 권장
2398,1781,4.2717,1.3466,245.951,51.15,194.766,9.155,0.5223,0.0772,51.56,보정 권장
643,777,0.4998,0.8269,96.366,38.112,24.967,40.47,0.4436,0.0168,33.26,재촬영 권장
1508,1735,2.6174,0.8692,129.006,21.073,90.582,35.88,0.3873,0.0389,53.94,보정 권장
1912,1922,3.6749,0.9945,65.174,47.632,933.55,26.121,0.5997,0.2249,77.35,제작 적합
731,1081,0.7906,0.6766,129.659,41.323,527.854,28.594,0.6592,0.1788,61.56,보정 권장
1461,1380,2.0166,1.0589,87.671,10.973,819.42,40.661,0.6452,0.2193,67.42,보정 권장
1515,1189,1.8013,1.2736,107.301,54.138,871.669,14.099,0.2366,0.2136,68.31,보정 권장
3361,3123,10.4969,1.076,166.803,62.376,458.128,32.858,0.6849,0.1596,77.75,제작 적합
2757,4101,11.3044,0.6722,143.88,90.0,166.314,39.793,0.3856,0.0515,71.74,보정 권장
658,679,0.4472,0.9695,147.736,37.958,98.291,5.048,0.3141,0.0513,27.71,재촬영 권장
3801,3157,12.0,1.2038,54.152,35.303,701.718,39.589,0.4195,0.2123,75.93,보정 권장
741,1185,0.8776,0.6253,198.476,25.03,264.958,6.563,0.5996,0.0957,30.7,재촬영 권장
1922,2515,4.8344,0.7644,77.325,48.756,2000.0,28.354,0.5473,0.4761,81.39,제작 적합
2442,1962,4.7903,1.245,186.142,48.642,179.985,13.713,0.404,0.0789,55.07,보정 권장
935,873,0.8163,1.0699,165.862,30.397,1475.965,50.037,0.6008,0.387,61.88,제작 적합
1859,1677,3.1177,1.1085,148.093,41.851,217.098,13.8,0.4752,0.0677,63.39,제작 적합
1700,1068,1.8155,1.5918,90.801,9.384,832.06,6.897,0.3469,0.2258,58.82,보정 권장
1924,1712,3.2938,1.1243,131.064,61.675,1151.112,31.867,0.3226,0.2756,90.73,제작 적합
1703,1445,2.4615,1.1788,106.163,31.128,99.565,24.208,0.5238,0.0487,51.17,재촬영 권장
3400,1726,5.87,1.9693,126.162,44.376,161.574,8.936,0.4351,0.0331,61.54,보정 권장
1424,1503,2.1404,0.948,115.005,19.32,98.67,37.361,0.2024,0.039,43.23,재촬영 권장
1187,1449,1.7195,0.8192,43.456,34.518,82.641,2.119,0.6025,0.0438,28.41,재촬영 권장
2443,2195,5.3634,1.1129,169.871,39.967,455.694,15.493,0.3636,0.1554,69.15,보정 권장
1940,1738,3.372,1.116,121.756,44.797,209.452,21.947,0.7366,0.056,62.03,보정 권장
1841,2100,3.8643,0.8766,105.608,53.635,262.064,41.231,0.1975,0.1145,66.73,보정 권장
922,1193,1.0997,0.7725,102.587,70.903,412.434,48.137,0.4175,0.142,66.31,보정 권장
1179,662,0.7807,1.7815,139.338,58.189,46.984,45.439,0.324,0.0232,42.84,재촬영 권장
1141,1052,1.1999,1.0851,89.25,62.319,795.961,27.854,0.2744,0.1968,65.58,제작 적합
