width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
868,899,0.7804,0.9662,100.871,26.089,36.944,24.683,0.457,0.0293,30.63,재촬영 권장
1832,1836,3.3633,0.9982,70.241,28.253,306.351,10.436,0.4648,0.1144,56.75,보정 권장
1161,1616,1.8763,0.7181,66.959,30.372,535.546,43.866,0.6922,0.1856,61.44,보정 권장
2084,1355,2.823,1.538,140.909,49.297,81.489,32.39,0.6382,0.0338,59.13,보정 권장
725,504,0.3652,1.4407,148.172,39.67,449.656,21.84,0.3106,0.1372,48.09,보정 권장
938,1053,0.9878,0.8906,137.251,39.253,152.038,32.917,0.4833,0.0,46.96,재촬영 권장
1213,1000,1.2132,1.2128,133.817,49.986,99.733,24.196,0.1534,0.0384,39.73,재촬영 권장
1505,1369,2.0594,1.0993,100.673,48.387,178.058,19.862,0.4465,0.0784,53.02,보정 권장
784,1506,1.18,0.5203,137.611,70.73,161.227,33.491,0.5165,0.0383,56.66,보정 권장
2221,2086,4.6322,1.0646,64.089,40.892,70.244,47.011,0.1483,0.0647,46.62,보정 권장
1367,1388,1.8978,0.9848,123.485,26.407,1804.916,26.227,0.7194,0.4339,68.92,보정 권장
1440,1410,2.0309,1.021,182.304,44.179,162.143,10.054,0.7953,0.0881,39.18,재촬영 권장
1244,1628,2.0245,0.764,176.247,70.358,124.934,21.395,0.5349,0.0413,53.13,보정 권장
1880,2011,3.7823,0.9349,104.561,34.566,523.188,55.163,0.6094,0.1307,80.72,제작 적합
1119,1170,1.3082,0.9564,109.746,45.254,228.343,18.644,0.7094,0.0678,45.38,재촬영 권장
2719,2020,5.492,1.3458,178.46,38.046,803.333,46.631,0.4193,0.2159,82.32,제작 적합
1814,1668,3.0259,1.0872,194.908,51.57,191.838,26.654,0.6299,0.048,56.9,보정 권장
1515,1517,2.2974,0.9986,63.095,48.946,333.591,40.363,0.5161,0.0761,62.34,보정 권장
1745,1190,2.0766,1.4656,106.042,30.018,264.778,28.514,0.1843,0.0761,49.65,보정 권장
1667,1916,3.1945,0.8704,132.563,40.348,282.744,7.917,0.2932,0.1101,63.34,보정 권장
2127,2345,4.9878,0.9072,172.079,61.079,202.208,24.234,0.3515,0.0791,62.54,보정 권장
1725,2716,4.6839,0.635,89.525,63.802,221.894,59.569,0.6354,0.1028,69.27,보정 권장
2038,1377,2.805,1.4803,148.954,60.744,1090.083,28.156,0.467,0.2807,88.38,제작 적합
2367,1860,4.4026,1.2726,111.111,59.68,132.578,37.907,0.621,0.0464,66.14,보정 권장
1673,1330,2.2248,1.2576,218.55,38.499,149.467,25.293,0.3682,0.051,40.14,재촬영 권장
2701,2285,6.1743,1.182,140.44,37.953,179.153,28.155,0.2286,0.068,58.99,보정 권장
1417,1378,1.9527,1.0279,117.768,60.857,405.547,34.513,0.8079,0.131,66.51,보정 권장
571,541,0.309,1.0553,109.726,23.641,348.585,36.639,0.9223,0.1428,35.84,재촬영 권장
2502,2665,6.6675,0.9389,165.573,43.377,561.727,61.077,0.5166,0.1749,85.33,제작 적합
1447,1523,2.2039,0.9504,150.456,11.529,73.558,29.789,0.4158,0.042,45.11,보정 권장
841,829,0.6971,1.0137,79.703,37.686,307.068,27.488,0.6561,0.1243,40.09,보정 권장
1563,1071,1.6732,1.4593,131.904,31.905,208.085,20.74,0.2583,0.0567,47.26,재촬영 권장
1018,886,0.9028,1.149,69.423,23.076,188.591,11.63,0.4141,0.0411,29.0,재촬영 권장
3439,3490,12.0,0.9855,92.834,54.658,281.949,7.479,0.2016,0.1042,58.77,보정 권장
1646,1902,3.1301,0.8652,71.201,31.39,41.973,39.3,0.534,0.0342,50.89,보정 권장
645,756,0.4874,0.8532,69.948,37.905,310.83,3.956,0.4932,0.1004,36.14,재촬영 권장
2209,1480,3.2697,1.4928,95.613,39.847,277.111,49.704,0.3806,0.1083,67.73,보정 권장
1259,1109,1.3969,1.135,83.835,31.383,68.039,42.044,0.3375,0.0306,36.57,재촬영 권장
3379,3322,11.2262,1.017,144.399,69.567,223.74,25.892,0.1871,0.074,66.7,보정 권장
843,920,0.7755,0.9171,155.2,35.671,971.179,13.867,0.3071,0.2707,55.6,보정 권장
448,591,0.2647,0.7579,113.605,47.892,172.275,30.423,0.6636,0.0764,38.11,재촬영 권장
1445,1469,2.1221,0.9834,78.252,21.308,413.501,30.337,0.3892,0.1434,56.24,보정 권장
1349,1084,1.4622,1.2441,155.504,36.041,199.177,45.809,0.6687,0.0724,48.91,보정 권장
1116,1231,1.3747,0.9065,41.907,38.69,118.064,19.648,0.3001,0.0551,27.94,재촬영 권장
524,555,0.2911,0.9448,45.632,38.984,107.127,24.747,0.4363,0.0,22.5,재촬영 권장
1667,1762,2.9367,0.9462,152.422,34.081,170.874,29.298,0.3707,0.0876,58.71,보정 권장
3044,2962,9.0174,1.0278,149.559,46.948,777.031,26.157,0.4052,0.1831,84.86,제작 적합
491,731,0.3588,0.6715,162.348,71.976,504.563,21.3,0.5838,0.1455,58.16,보정 권장
2326,2467,5.7388,0.9428,114.54,42.071,129.768,6.036,0.0945,0.1036,49.05,보정 권장
984,1218,1.1988,0.8077,72.542,41.955,593.582,7.087,0.5788,0.1621,56.8,보정 권장
3869,3101,12.0,1.2475,102.749,37.516,217.367,20.584,0.5708,0.0428,61.2,보정 권장
1563,1895,2.9611,0.8248,145.98,89.256,131.542,26.899,0.4508,0.0855,68.03,보정 권장
1397,1209,1.6889,1.1552,92.418,72.942,357.614,44.025,0.4636,0.0985,68.17,보정 권장
2814,1922,5.4086,1.4639,95.003,54.268,108.057,62.373,0.4121,0.044,63.24,보정 권장
1723,1864,3.211,0.9246,67.187,56.873,60.102,54.041,0.5704,0.032,57.21,보정 권장
1005,1168,1.1734,0.8604,76.461,31.873,772.346,35.578,0.4604,0.2281,62.03,보정 권장
1994,1901,3.7899,1.049,157.077,41.723,47.813,56.341,0.3036,0.0478,55.99,보정 권장
1124,1124,1.263,0.9995,141.465,48.147,394.922,28.422,0.4767,0.1165,62.18,보정 권장
559,716,0.3999,0.78,76.552,46.539,62.632,22.673,0.6157,0.0582,26.43,재촬영 권장
3670,3270,12.0,1.1221,79.817,29.294,237.446,62.432,0.5146,0.0615,63.06,제작 적합
1555,939,1.4601,1.6551,100.628,30.653,204.338,15.113,0.4555,0.0848,43.73,보정 권장
1041,1110,1.1561,0.9375,145.226,53.539,164.788,24.249,0.4859,0.0489,49.46,보정 권장
1606,1689,2.7128,0.9505,76.272,49.952,34.784,26.369,0.3646,0.0429,48.3,재촬영 권장
615,799,0.4914,0.7701,116.437,7.203,221.261,50.481,0.3707,0.0621,40.13,재촬영 권장
800,739,0.5915,1.083,37.048,46.065,235.922,21.731,0.1243,0.0704,24.37,재촬영 권장
966,1320,1.2757,0.7322,72.709,66.893,109.645,40.988,0.4187,0.0772,45.96,보정 권장
975,1285,1.2528,0.7583,140.113,33.041,229.578,24.356,0.6209,0.0551,47.04,보정 권장
1714,1245,2.1337,1.377,159.281,48.68,590.287,12.93,0.383,0.1442,71.75,보정 권장
2093,2625,5.4929,0.7974,76.761,18.751,128.718,33.355,0.2937,0.0639,47.67,재촬영 권장
1308,998,1.3054,1.3104,92.141,59.143,306.688,32.409,0.6056,0.0915,55.2,보정 권장
2136,1459,3.1164,1.4639,155.267,24.756,87.697,13.877,0.4788,0.0335,51.61,보정 권장
1915,1795,3.4368,1.067,107.542,22.341,342.835,17.944,0.475,0.103,65.28,보정 권장
930,810,0.7539,1.1484,101.47,38.846,431.085,18.959,0.5319,0.1704,51.98,보정 권장
2001,1228,2.4565,1.6292,144.067,86.291,2000.0,43.546,0.5712,0.4994,90.6,제작 적합
903,948,0.8562,0.952,131.095,33.659,546.155,36.522,0.4431,0.1513,65.31,보정 권장
2120,2458,5.2104,0.8622,167.889,22.16,358.836,33.398,0.3067,0.1132,62.78,보정 권장
1466,2055,3.0124,0.713,155.129,52.597,854.57,36.928,0.7511,0.2149,83.86,제작 적합
1432,1417,2.0299,1.0105,100.101,48.493,100.934,23.4,0.4602,0.0447,49.84,보정 권장
931,643,0.5989,1.4474,118.461,73.717,633.371,36.751,0.3171,0.1882,69.67,제작 적합
1680,1322,2.2201,1.2711,120.831,22.056,150.557,21.603,0.4824,0.0395,51.38,보정 권장
890,1127,1.0028,0.7902,68.774,16.312,140.967,11.425,0.6562,0.0777,24.93,재촬영 권장
1746,2162,3.7754,0.8075,84.149,38.883,646.907,20.233,0.2062,0.159,72.48,보정 권장
1258,1427,1.7963,0.8816,162.286,51.133,300.996,33.022,0.6765,0.0925,56.9,보정 권장
1018,946,0.9627,1.0758,59.51,50.756,793.861,31.335,0.4271,0.2253,60.07,보정 권장
2090,2201,4.6003,0.95,163.212,63.599,67.564,44.878,0.7946,0.1007,58.73,보정 권장
2010,1905,3.8287,1.0551,134.728,18.086,311.65,6.445,0.5655,0.063,62.96,보정 권장
1124,1043,1.1725,1.077,117.693,29.892,153.479,27.005,0.4324,0.0641,43.16,재촬영 권장
2298,2476,5.6915,0.928,144.891,42.13,192.597,35.605,0.6667,0.1187,64.06,보정 권장
1230,1243,1.529,0.99,142.407,59.273,45.077,16.612,0.6699,0.0194,43.52,재촬영 권장
1263,1199,1.5142,1.053,171.83,52.855,562.676,33.572,0.3902,0.1826,68.15,보정 권장
1480,1511,2.2357,0.9792,107.212,37.015,295.26,24.359,0.4908,0.0982,61.01,보정 권장
1073,946,1.0159,1.1341,114.12,26.437,102.231,14.274,0.3618,0.017,33.23,재촬영 권장
1465,918,1.344,1.5963,113.423,60.031,74.279,45.78,0.6087,0.0465,50.14,보정 권장
1417,1222,1.731,1.1595,198.876,61.217,113.435,10.649,0.2085,0.0306,35.47,재촬영 권장
2835,2796,7.928,1.0141,161.271,90.0,847.083,44.092,0.4203,0.2336,92.68,제작 적합
2249,3429,7.7124,0.656,86.212,41.322,224.568,24.3,0.084,0.0462,52.25,보정 권장
1321,1199,1.5843,1.1018,109.933,73.115,182.663,16.936,0.5522,0.0804,54.98,보정 권장
2289,3723,8.5211,0.6147,94.997,23.116,380.289,17.714,0.0674,0.0668,55.45,보정 권장
1163,1654,1.9236,0.7031,123.88,34.87,248.337,19.775,0.2687,0.0787,51.67,보정 권장
1868,1508,2.817,1.2382,131.931,32.515,301.947,18.236,0.4962,0.1213,67.94,제작 적합
2299,1927,4.4299,1.1931,215.393,36.283,475.241,33.864,0.3901,0.1492,66.28,보정 권장
1583,1643,2.6012,0.9632,50.089,29.007,329.988,3.953,0.3743,0.0956,48.39,보정 권장
2797,4290,12.0,0.6521,164.643,34.876,535.924,47.453,0.2845,0.1493,77.36,제작 적합
1506,1653,2.4897,0.9113,140.893,43.503,85.685,41.788,0.3703,0.0329,57.11,보정 권장
758,898,0.6807,0.8439,95.202,36.525,260.559,49.523,0.1494,0.1396,39.0,재촬영 권장
2756,2350,6.4758,1.1726,117.384,56.11,180.145,16.351,0.5061,0.064,66.85,보정 권장
1558,886,1.3803,1.7584,103.505,42.99,271.122,2.0,0.5891,0.0875,47.22,보정 권장
1267,1200,1.5209,1.0557,125.42,44.438,238.251,21.375,0.5817,0.0649,53.92,보정 권장
334,406,0.1354,0.823,163.821,70.461,140.779,27.761,0.4444,0.0457,40.92,재촬영 권장
1917,2569,4.9236,0.7463,62.499,50.024,181.471,34.354,0.6607,0.0776,56.49,보정 권장
2030,2058,4.1777,0.9861,176.133,47.196,571.265,22.858,0.5302,0.1507,79.86,제작 적합
1982,2071,4.1052,0.9568,108.454,44.13,151.77,28.939,0.6152,0.0418,61.14,보정 권장
1902,2537,4.8245,0.7499,183.747,45.572,82.369,32.209,0.5182,0.0296,55.62,보정 권장
3071,2983,9.1618,1.0295,139.998,54.582,418.654,8.443,0.4565,0.1176,76.45,제작 적합
1200,1600,1.9189,0.75,172.962,30.325,584.865,55.393,0.3204,0.1697,68.23,제작 적합
2478,1877,4.6506,1.3205,146.198,64.663,195.266,14.413,0.02,0.0591,57.28,보정 권장
1156,886,1.024,1.3043,167.05,72.186,277.573,33.806,0.5613,0.0856,55.22,보정 권장
1381,1053,1.4546,1.3115,125.778,64.816,118.365,45.221,0.431,0.0346,57.57,보정 권장
2144,2414,5.177,0.8882,90.171,35.8,207.525,19.178,0.7917,0.0966,52.59,보정 권장
1798,1581,2.8438,1.1373,150.51,16.382,659.894,30.179,0.1106,0.1868,70.59,제작 적합
763,789,0.6023,0.9675,152.067,36.766,504.302,52.983,0.5952,0.1398,58.99,보정 권장
1585,1747,2.7686,0.9074,207.751,47.183,283.297,26.199,0.288,0.0966,54.15,보정 권장
1248,1359,1.6964,0.9187,43.197,59.075,195.081,44.77,0.4502,0.0679,48.98,보정 권장
832,1151,0.9573,0.7226,115.665,41.256,59.068,34.22,0.299,0.0034,37.11,재촬영 권장
1436,2060,2.9565,0.697,166.173,39.122,328.693,33.347,0.5107,0.0986,69.57,보정 권장
1302,1067,1.3897,1.2197,73.34,71.294,372.981,40.196,0.4456,0.1463,61.74,보정 권장
681,714,0.4866,0.9533,114.486,32.661,631.373,26.917,0.6012,0.1879,58.84,보정 권장
881,835,0.7357,1.0556,208.541,63.265,1473.804,27.224,0.476,0.412,59.91,보정 권장
3553,2766,9.8296,1.2846,180.443,60.433,347.456,43.618,0.5329,0.0935,75.35,보정 권장
576,888,0.5116,0.6484,88.376,21.024,579.819,33.822,0.6697,0.1352,50.75,보정 권장
1417,1724,2.4441,0.822,180.85,49.382,93.2,37.131,0.5397,0.0293,52.97,보정 권장
1902,1821,3.4632,1.0448,171.15,34.65,721.933,13.435,0.428,0.2275,76.1,보정 권장
1980,1795,3.5552,1.103,154.85,27.75,536.384,30.408,0.6634,0.1341,75.4,제작 적합
777,854,0.6638,0.91,138.976,11.848,830.14,47.147,0.4316,0.2117,63.23,보정 권장
1392,1076,1.4974,1.2934,133.262,16.846,452.805,42.768,0.5209,0.1553,65.07,보정 권장
1547,1468,2.2703,1.054,88.855,51.785,372.31,34.999,0.3959,0.1081,65.76,보정 권장
1742,2359,4.1096,0.7383,103.028,37.627,919.384,22.949,0.3374,0.2459,79.06,제작 적합
942,1188,1.1193,0.7924,153.119,49.291,139.348,21.623,0.02,0.0625,33.74,재촬영 권장
927,758,0.7019,1.2231,129.4,25.733,441.157,36.329,0.5701,0.132,56.35,보정 권장
2353,2095,4.9306,1.1229,197.892,38.823,649.579,50.05,0.2535,0.1763,75.29,제작 적합
1834,2948,5.4075,0.622,110.403,39.686,125.474,30.806,0.577,0.0564,60.38,보정 권장
1977,1411,2.7905,1.4006,27.584,17.235,90.912,48.456,0.7602,0.0284,38.9,재촬영 권장
1159,998,1.1563,1.1613,110.404,15.162,367.153,26.016,0.2254,0.1109,45.11,보정 권장
2009,1436,2.8842,1.3991,134.926,52.24,279.788,47.012,0.6016,0.1031,75.1,제작 적합
1416,1559,2.2068,0.9085,139.143,47.075,428.624,16.228,0.4346,0.1059,69.11,제작 적합
1987,2139,4.2504,0.9287,126.539,28.024,442.525,32.827,0.529,0.1264,78.0,제작 적합
700,928,0.6498,0.7546,90.879,42.688,128.116,15.28,0.2465,0.0292,28.63,재촬영 권장
2046,1085,2.2206,1.8856,183.735,56.159,338.368,39.445,0.4564,0.1195,64.94,보정 권장
1288,1346,1.7332,0.9571,97.247,76.767,677.593,38.228,0.4781,0.2017,80.82,제작 적합
1047,704,0.7367,1.4872,152.349,28.822,184.28,16.932,0.6963,0.0849,33.49,재촬영 권장
1437,1690,2.4284,0.8506,112.369,55.351,196.115,19.798,0.8185,0.0897,54.6,보정 권장
1466,1407,2.0639,1.0418,75.921,81.83,93.621,24.02,0.5053,0.0639,51.88,보정 권장
954,1449,1.3824,0.6585,180.519,45.642,516.459,9.392,0.389,0.1635,56.14,보정 권장
1611,1773,2.8564,0.9087,23.396,70.35,1399.197,17.26,0.8314,0.3542,69.72,제작 적합
845,660,0.5578,1.2788,89.818,3.0,75.844,18.123,0.4334,0.0577,24.6,재촬영 권장
1181,1614,1.9057,0.7313,141.263,70.028,492.71,41.153,0.442,0.1249,80.3,제작 적합
1964,1502,2.9489,1.3074,109.67,44.294,557.72,49.565,0.4691,0.2061,87.08,제작 적합
1676,1541,2.5825,1.088,154.018,11.378,154.518,24.003,0.5314,0.0644,52.16,보정 권장
2015,2616,5.2695,0.7703,119.985,58.226,182.246,26.189,0.5734,0.0774,68.41,제작 적합
774,877,0.6785,0.8821,105.858,62.986,101.009,33.203,0.3534,0.0206,41.33,재촬영 권장
677,760,0.5148,0.8916,210.537,65.793,127.167,22.918,0.433,0.0732,32.1,재촬영 권장
1565,1585,2.4801,0.9877,115.222,65.633,292.56,26.323,0.7738,0.1166,65.41,보정 권장
1623,1856,3.0125,0.8746,117.717,43.948,448.528,41.924,0.7263,0.1007,77.89,제작 적합
3124,3842,12.0,0.8132,80.706,31.279,280.475,33.432,0.5283,0.079,63.04,보정 권장
1797,1939,3.4837,0.9267,94.132,36.341,536.319,29.025,0.499,0.1447,79.22,제작 적합
839,1085,0.9108,0.7736,150.075,43.861,303.18,22.207,0.4128,0.0828,48.9,보정 권장
1730,2388,4.1312,0.7244,146.664,51.637,90.875,50.787,0.6278,0.0704,63.83,보정 권장
961,972,0.9343,0.988,124.184,35.983,905.864,21.63,0.3641,0.2898,63.43,보정 권장
809,649,0.5251,1.247,96.099,45.333,716.964,31.908,0.4736,0.1779,62.05,보정 권장
2861,4194,12.0,0.6823,151.609,59.948,136.058,15.772,0.3743,0.075,61.03,보정 권장
1638,1637,2.6815,1.0009,55.98,50.215,1201.691,21.899,0.3457,0.3152,71.27,보정 권장
1799,2116,3.8061,0.85,110.504,84.961,383.284,31.533,0.4592,0.1432,81.83,제작 적합
1613,2059,3.3213,0.7833,114.093,82.552,285.303,24.693,0.4534,0.0423,75.82,제작 적합
3556,2873,10.2166,1.2378,90.354,24.211,1366.718,37.672,0.3535,0.353,77.3,제작 적합
1506,1715,2.5827,0.8785,130.348,34.454,28.41,31.163,0.4416,0.0514,55.15,보정 권장
2950,2028,5.9839,1.4544,97.532,21.362,62.19,10.873,0.4643,0.0203,47.3,보정 권장
808,982,0.7934,0.8229,92.128,23.914,474.667,2.0,0.3724,0.1625,44.75,재촬영 권장
793,720,0.5713,1.1014,196.418,54.116,205.207,44.128,0.3407,0.061,38.52,재촬영 권장
2612,2765,7.2214,0.9448,153.985,26.95,111.009,22.047,0.4292,0.0705,54.11,보정 권장
2499,3018,7.5423,0.8282,172.351,25.982,956.533,50.896,0.5728,0.2708,80.63,제작 적합
1915,1654,3.167,1.1583,126.434,39.707,390.884,30.406,0.6422,0.1093,74.92,제작 적합
1536,1596,2.4513,0.962,163.0,58.617,83.231,19.519,0.4846,0.0255,54.5,보정 권장
1643,1413,2.3226,1.1628,155.678,38.199,142.942,38.007,0.4066,0.0523,54.79,보정 권장
1031,1044,1.0766,0.9882,172.998,38.163,535.86,26.412,0.4477,0.1771,58.84,보정 권장
2468,3237,7.9878,0.7623,219.236,60.701,1223.098,30.377,0.7798,0.3256,73.02,제작 적합
1878,1927,3.6188,0.9748,115.437,52.812,44.059,17.208,0.6094,0.0177,56.81,보정 권장
1787,1764,3.1533,1.0131,134.895,52.535,318.249,39.124,0.2901,0.166,74.34,제작 적합
1888,1486,2.8057,1.2708,122.493,61.227,182.927,45.514,0.444,0.0341,72.27,제작 적합
2024,2538,5.136,0.7973,10.0,26.586,55.223,22.853,0.3623,0.0292,38.75,재촬영 권장
1766,1784,3.1508,0.9902,68.72,48.281,221.14,55.137,0.3906,0.0861,62.66,보정 권장
1595,2453,3.9117,0.6502,125.37,33.269,62.706,22.242,0.1648,0.0147,50.09,보정 권장
907,770,0.6985,1.1769,149.984,62.623,159.846,33.682,0.4577,0.0597,47.72,보정 권장
1554,2037,3.1651,0.7631,101.625,58.897,1059.653,7.324,0.2207,0.2764,77.9,제작 적합
2764,4342,12.0,0.6366,170.107,26.009,402.276,3.302,0.3523,0.0909,61.15,보정 권장
1112,1128,1.2542,0.9853,176.065,68.129,508.878,59.581,0.7126,0.1563,65.97,보정 권장
1532,1162,1.781,1.3184,108.195,23.812,433.994,50.11,0.624,0.1056,62.57,보정 권장
1746,2556,4.4633,0.6831,181.713,65.166,350.187,46.244,0.3043,0.0924,72.81,제작 적합
1899,2493,4.7338,0.7618,194.839,48.101,602.643,6.454,0.2761,0.1953,70.56,보정 권장
1707,2055,3.5083,0.8304,143.36,29.056,92.309,33.352,0.297,0.0206,54.71,보정 권장
593,787,0.4664,0.754,85.543,24.686,187.334,36.058,0.1304,0.0788,26.44,재촬영 권장
1859,1690,3.1415,1.0995,183.564,39.087,543.442,31.299,0.2852,0.1795,72.66,제작 적합
751,918,0.6892,0.8172,118.293,44.047,135.69,34.348,0.4069,0.0737,42.25,재촬영 권장
892,1068,0.9521,0.835,109.759,31.9,175.148,17.341,0.2739,0.0731,35.48,재촬영 권장
1947,1683,3.2753,1.157,129.539,54.435,742.603,27.945,0.5825,0.2009,90.52,제작 적합
1126,1361,1.5325,0.8279,103.392,19.684,990.143,14.248,0.4443,0.2394,61.99,보정 권장
2149,1929,4.1446,1.1143,167.817,44.342,151.372,25.298,0.3621,0.0606,57.13,보정 권장
3068,3911,12.0,0.7844,156.029,44.484,125.941,35.377,0.7528,0.0603,57.26,보정 권장
1724,2335,4.0253,0.7386,173.717,11.339,430.638,19.242,0.5745,0.1173,64.73,보정 권장
1556,2463,3.8333,0.632,148.214,49.948,327.313,26.304,0.4652,0.082,73.39,제작 적합
1193,749,0.8931,1.5925,93.213,22.101,142.943,24.149,0.7698,0.073,28.61,재촬영 권장
1017,1102,1.1213,0.9231,118.615,3.0,436.048,30.382,0.6783,0.1078,52.92,보정 권장
903,850,0.7679,1.0629,160.015,33.596,420.195,43.041,0.3324,0.1337,51.99,보정 권장
1109,1117,1.2384,0.9923,108.722,40.415,277.508,33.473,0.5087,0.0796,53.92,보정 권장
883,848,0.7487,1.0408,241.799,60.483,2000.0,35.692,0.3782,0.4861,56.93,보정 권장
1058,1044,1.1045,1.0125,115.308,35.85,853.319,10.03,0.2071,0.2655,57.21,보정 권장
1634,1014,1.6575,1.6113,101.544,70.567,529.213,25.092,0.7786,0.1644,68.23,제작 적합
792,1027,0.8127,0.7713,170.956,69.953,635.954,41.599,0.7105,0.1897,67.12,보정 권장
615,907,0.5576,0.6775,154.91,63.83,2000.0,18.123,0.2354,0.4915,59.59,보정 권장
675,870,0.5873,0.7765,123.883,67.917,679.168,24.099,0.5377,0.187,70.72,제작 적합
1468,2050,3.0092,0.7163,115.79,50.672,137.722,16.606,0.1718,0.0598,55.44,보정 권장
1595,1323,2.1105,1.2053,142.06,34.59,343.485,48.807,0.6375,0.0907,64.9,보정 권장
2486,2025,5.0354,1.2276,158.421,55.952,276.386,23.828,0.4442,0.1219,69.5,제작 적합
2007,2552,5.1199,0.7864,155.509,61.618,157.381,19.954,0.4034,0.0186,63.47,보정 권장
1020,1444,1.4719,0.7064,112.934,48.695,325.76,38.782,0.6692,0.1152,58.53,보정 권장
1829,1999,3.6553,0.9151,142.277,40.115,323.332,45.518,0.455,0.0626,75.62,제작 적합
880,622,0.547,1.4159,158.758,16.653,246.884,37.054,0.4088,0.05,38.61,재촬영 권장
2449,4899,12.0,0.5,155.599,56.449,169.108,43.869,0.6102,0.0362,67.66,보정 권장
2587,2267,5.8651,1.1407,10.0,50.698,537.424,33.093,0.4013,0.1654,72.24,제작 적합
1122,1469,1.6481,0.7642,89.389,21.369,63.777,28.336,0.6033,0.0212,35.66,재촬영 권장
954,736,0.7021,1.297,93.965,46.224,535.474,23.977,0.4537,0.1399,58.07,보정 권장
1466,1920,2.8156,0.7638,115.787,57.276,261.699,23.026,0.5954,0.0667,68.61,제작 적합
588,632,0.3716,0.9311,132.163,42.52,330.442,21.784,0.5612,0.0724,48.5,보정 권장
825,1202,0.9918,0.6862,161.857,58.362,32.129,35.271,0.5893,0.0094,41.06,재촬영 권장
1753,2238,3.9237,0.7832,149.707,57.845,1137.872,28.545,0.2802,0.2841,84.97,제작 적합
1740,1230,2.1405,1.4141,119.922,18.25,56.652,31.342,0.7772,0.027,41.09,재촬영 권장
1256,1023,1.2857,1.2277,125.926,39.11,121.351,38.587,0.4256,0.042,48.49,재촬영 권장
2063,2281,4.7059,0.9045,195.365,53.058,457.396,29.361,0.7566,0.0855,68.24,제작 적합
795,988,0.7854,0.8045,100.489,60.727,152.334,10.969,0.3507,0.0443,38.62,재촬영 권장
1269,2037,2.5841,0.6228,137.18,69.49,181.433,19.052,0.4064,0.0888,65.66,보정 권장
1076,1187,1.2777,0.9063,187.62,10.402,36.38,14.468,0.4082,0.0187,25.64,재촬영 권장
962,970,0.9329,0.9923,138.837,43.279,176.886,3.453,0.6527,0.0617,39.77,재촬영 권장
1724,1761,3.035,0.9792,43.259,57.165,313.087,31.573,0.3799,0.0827,62.07,보정 권장
894,915,0.8184,0.9768,139.997,66.195,472.208,13.346,0.5252,0.1232,63.27,보정 권장
2893,3829,11.0779,0.7554,109.506,74.426,201.817,12.171,0.1832,0.0678,61.61,보정 권장
1078,1096,1.1816,0.9836,120.476,27.851,315.146,15.044,0.3708,0.0705,47.38,보정 권장
3446,3479,11.9889,0.9904,167.041,37.835,382.243,42.311,0.4921,0.1109,74.25,제작 적합
1016,736,0.7472,1.3808,143.781,25.733,143.575,25.754,0.4348,0.0212,37.26,재촬영 권장
2346,1471,3.4504,1.5947,114.438,58.989,134.23,44.071,0.13,0.0588,61.97,보정 권장
810,839,0.6795,0.9663,160.68,20.931,1461.999,28.84,0.5399,0.3525,57.17,보정 권장
703,851,0.5982,0.8257,142.411,65.49,122.905,23.999,0.2867,0.0623,40.66,재촬영 권장
